"","title","author","path","date","response"
"1796","[負雷] 末日之戰--A級片的包裝,B級片的劇情 ","qazsx2349","/bbs/movie/M.1372500132.A.0D0.html"," 6/29","X1"
"1797","[世紀大惡雷]  全面攻佔","kobe1986","/bbs/movie/M.1372500218.A.5A1.html"," 6/29","9"
"1798","[  雷] 全面攻佔:倒數救援","lpbrother","/bbs/movie/M.1372502025.A.85C.html"," 6/29","1"
"1799","[微普雷] 不二神探","cloudyhouse","/bbs/movie/M.1372502722.A.FC5.html"," 6/29","2"
"1800","[討論] 你心中最棒的活屍片","ricky0302","/bbs/movie/M.1372503279.A.3DB.html"," 6/29","92"
"1801","[無雷負評]超人：鋼鐵英雄-風格詭異、一團混亂 ","iamsmallrice","/bbs/movie/M.1372503279.A.471.html"," 6/29","X2"
"1802","[閒聊] 看到某人說他看鋼鐵人片尾時被干擾 有感","iamsmallrice","/bbs/movie/M.1372504703.A.AB8.html"," 6/29",""
"1803","[討論]泰國電影裡的手勢是什麼意思??","fantasy1212","/bbs/movie/M.1372504965.A.575.html"," 6/29","4"
"1804","[無雷] 歌舞昇平-天台","assa4451","/bbs/movie/M.1372506244.A.CB6.html"," 6/29","7"
"1805","[請益] 雲圖要去哪找?","electricer","/bbs/movie/M.1372507225.A.96C.html"," 6/29","17"
"1806","[請益] 智慧型犯罪或是鬥智的片","k45446123","/bbs/movie/M.1372507285.A.0EE.html"," 6/29","29"
"1807","[普雷]　末日之戰（末日Z戰） ","riceson","/bbs/movie/M.1372507409.A.908.html"," 6/29","4"
"1808","[問片] 一開頭就有無辜的人被殺","wmguo","/bbs/movie/M.1372507559.A.0B6.html"," 6/29","3"
"1809","[好雷]怪獸大學-我的人生第一次沒有計畫 ","zard123tw","/bbs/movie/M.1372511636.A.A1C.html"," 6/29","13"
"1810","[普雷] 超人","linkcat","/bbs/movie/M.1372512069.A.087.html"," 6/29","4"
"1811","[ 好雷]實習大叔 ","tiefu","/bbs/movie/M.1372512561.A.F79.html"," 6/29","10"
"1812","[新聞] 張家輝拒拍爛片5年換來影帝","lovewhite","/bbs/movie/M.1372513301.A.51B.html"," 6/29","21"
"1813","Re: [討論] 你心中最棒的活屍片","Marcom","/bbs/movie/M.1372514160.A.14B.html"," 6/29","2"
"1814","[好雷]怪獸大學＆實習大叔 ","lovedydy","/bbs/movie/M.1372514267.A.097.html"," 6/29","2"
"1815","[好雷] 實習大叔 ","ji394284s93","/bbs/movie/M.1372514421.A.C97.html"," 6/29","3"
"1816","[問片] 歐美-三個大叔欺負一個小男孩","ummnyaoh","/bbs/movie/M.1372515190.A.48C.html"," 6/29","5"
"1817","[片單] 有巧妙戲法的片子","bentryit","/bbs/movie/M.1372515925.A.BBC.html"," 6/29","5"
"1818","[新聞] 【樂高玩電影】跨界招募超級英雄","sampsonlu919","/bbs/movie/M.1372516915.A.E6E.html"," 6/29","1"
"1819","[討論] 「神劍闖江湖」電影版明年連出兩部續集","beckseaton","/bbs/movie/M.1372517256.A.B68.html"," 6/29","44"
"1820","Re: [無雷負評]超人：鋼鐵英雄-風格詭異、一團混亂 ","riceson","/bbs/movie/M.1372517569.A.1E2.html"," 6/29","7"
"1821","Re: [討論] 你心中最棒的活屍片","kyoiori2","/bbs/movie/M.1372517905.A.5DD.html"," 6/29","6"
"1822","[片單] 讓人心情沉重/難以釋懷的韓國片(45片)","danlkaelb","/bbs/movie/M.1372518152.A.EB8.html"," 6/29","42"
"1823","[新聞] 學生全出籠！暑期商機　片商拚「噱頭」","sampsonlu919","/bbs/movie/M.1372518323.A.8FF.html"," 6/29",""
"1824","[轉錄] 楊冪：初戀一定會分手","wty","/bbs/movie/M.1372519105.A.9E2.html"," 6/29","4"
"1825","[問片] 請問這是哪部電影還是影集@@?","JangM","/bbs/movie/M.1372519984.A.8BD.html"," 6/29","4"
"1826","[問片] 請問一部跟很毒的蜘蛛有關的片子","stillj8282","/bbs/movie/M.1372520029.A.FA4.html"," 6/29","7"
"1827","[請益] 淒厲人妻的問題 有雷","Sindorey","/bbs/movie/M.1372520154.A.1D2.html"," 6/29","9"
"1828","[討論]【諾亞方舟】劇照 羅素克洛x珍妮佛康納莉","tkuaaa","/bbs/movie/M.1372520512.A.8A4.html"," 6/29","9"
"1829","[請益] 靈異第六感 最後ending的一段話...","GarnettC","/bbs/movie/M.1372521041.A.07B.html"," 6/29","7"
"1830","Re: [討論] 你心中最棒的活屍片","rock19880129","/bbs/movie/M.1372521396.A.55B.html"," 6/29","3"
"1831","Re: [討論] 你心中最棒的活屍片","qk8121718","/bbs/movie/M.1372521401.A.02C.html"," 6/29","7"
"1832","[Live] 絕命終結站5","namcoz","/bbs/movie/M.1372521840.A.48E.html"," 6/30","94"
"1833","[好雷] 【台北電影節】開幕片－《失魂Soul》","mdivy","/bbs/movie/M.1372522174.A.B17.html"," 6/30","2"
"1834","[閒聊] 不愧是明星的種！完全複製爸媽基因的好","inpudding","/bbs/movie/M.1372522469.A.328.html"," 6/30","3"
"1835","[問片] 末日Z戰的花絮,哪邊有呢?","gpo","/bbs/movie/M.1372523165.A.508.html"," 6/30",""
"1836","[討論] 從搞網站變搞魔術 新一代智慧型男Jesse E","inpudding","/bbs/movie/M.1372524911.A.C2A.html"," 6/30","5"
"1837","Re: [討論] 你心中最棒的活屍片","yukai1216","/bbs/movie/M.1372525363.A.CD9.html"," 6/30","1"
"1838","[討論]向「勒苟拉斯」告別 奧蘭多布魯拍惡搞影片","tkuaaa","/bbs/movie/M.1372525673.A.236.html"," 6/30","25"
"1839","[閒聊] 誰是他的最佳銀幕華女郎？劉德華與他的女","inpudding","/bbs/movie/M.1372526723.A.0E9.html"," 6/30","12"
"1840","[討論] 末日Z戰問題 有雷","anoymouse","/bbs/movie/M.1372526807.A.A97.html"," 6/30","11"
"1841","[討論] 實習大叔片尾有名人?","ji394284s93","/bbs/movie/M.1372528247.A.501.html"," 6/30","1"
"1842","[負雷]末日Z戰 全面攻佔:倒數救援 ","godx","/bbs/movie/M.1372528341.A.E54.html"," 6/30",""
"1843","[新聞] 這還不是？神似小勞勃道尼與保鑣現身機場","joanzkow","/bbs/movie/M.1372528717.A.A6F.html"," 6/30","25"
"1844","[好雷]短評：愛在午夜希臘時","whs1987","/bbs/movie/M.1372529444.A.C6E.html"," 6/30","4"
"1845","Re: [討論] 你心中最棒的活屍片","poweryeh","/bbs/movie/M.1372530783.A.639.html"," 6/30","7"
"1846","[請益] A Late Quartet 片中一首曲子","Crazyloveyou","/bbs/movie/M.1372532021.A.18B.html"," 6/30","1"
"1847","Re: [無雷負評]超人：鋼鐵英雄-風格詭異、一團混亂 ","iamsmallrice","/bbs/movie/M.1372532482.A.3F6.html"," 6/30",""
"1848","[問片] 跟女歌手有關的一部片","VogliaWords","/bbs/movie/M.1372533316.A.2F7.html"," 6/30","2"
"1849","[請益] 怪獸大學一段內容","andychi","/bbs/movie/M.1372534885.A.259.html"," 6/30","2"
"1850","[轉錄] 劉德華：每部電影都有大賣的可能","wty","/bbs/movie/M.1372543549.A.9F4.html"," 6/30","1"
"1851","[普雷] 不要花腦筋就會覺得還可以的全面攻佔 ","mechtec","/bbs/movie/M.1372544278.A.6E0.html"," 6/30",""
"1852","[轉錄] 楊千嬅：""影后""讓我有壓力 不希望漲片酬","wty","/bbs/movie/M.1372544360.A.A67.html"," 6/30","1"
"1853","[問片] 統聯看到的歐語愛情喜劇","SBaaNy","/bbs/movie/M.1372544574.A.236.html"," 6/30","4"
"1854","[問片] 只記得一幕疑似 18X 的畫面... (疑似有大蜘蛛？)","LINK","/bbs/movie/M.1372547122.A.0DB.html"," 6/30","7"
"1855","[新聞] 鋼鐵人來台？全民追追追 (證據整理版)","scarlettC","/bbs/movie/M.1372549048.A.94A.html"," 6/30","22"
"1856","[好雷]怪獸大學觀後感 ","LINX","/bbs/movie/M.1372550791.A.596.html"," 6/30","4"
"1857","[片單] 貧窮/欠債/勵志的片子","rampage","/bbs/movie/M.1372552802.A.B27.html"," 6/30","42"
"1858","[問片] 縮小後跑到人身體裡的科幻片(驚異大奇航)","BlueTaiwan","/bbs/movie/M.1372556480.A.E30.html"," 6/30","13"
"1859","[新聞] 皮克斯考影痴 怪獸大學藏驚喜 (有雷慎入)","w0420cc","/bbs/movie/M.1372558571.A.265.html"," 6/30","2"
"1860","[問片]請問怪獸大學值得看 3D 嗎","ndxica","/bbs/movie/M.1372560256.A.115.html"," 6/30","16"
"1861","[無雷] 天使威士忌 ","SanderLee","/bbs/movie/M.1372560450.A.C65.html"," 6/30","1"
"1862","[討論] 《獨行俠》即將拍攝續集？只剩強尼沒簽約","northoslo","/bbs/movie/M.1372560746.A.D7F.html"," 6/30","1"
"1863","[問片] 女主角要學巫術的恐怖片","freezetime","/bbs/movie/M.1372564617.A.295.html"," 6/30","6"
"1864","[普微雷] 怪獸大學不錯看，但少了一點","Edouard","/bbs/movie/M.1372567300.A.71A.html"," 6/30","6"
"1865","[問片] 突然忘記一部片","Toool","/bbs/movie/M.1372568152.A.7E8.html"," 6/30","2"
"1866","[新聞] 大銀幕同性戀 「斷背山」最經典","sony577","/bbs/movie/M.1372572111.A.B13.html"," 6/30","2"
"1867","[請益] 有雷...攔截記憶碼結局的2個問題","momohide","/bbs/movie/M.1372572783.A.CD1.html"," 6/30","3"
"1868","[討論] 鋼鐵英雄偷偷向 Christopher Reeve 致敬？","SicInfit","/bbs/movie/M.1372575071.A.95E.html"," 6/30","9"
"1869","[好雷] 若無其事的寧靜 觀後感","DueDue","/bbs/movie/M.1372575228.A.D62.html"," 6/30",""
"1870","[普好雷] 末日之戰-世界毀滅都是女人搞的!! ","sunbox1019","/bbs/movie/M.1372575962.A.9BA.html"," 6/30","7"
"1871","[新聞] 《小時代》炫富 名牌商品湧現40多次","sampsonlu919","/bbs/movie/M.1372576651.A.AA9.html"," 6/30","6"
"1872","[新聞] Ａ咖演爛片 陳柏霖:演員也有責","sampsonlu919","/bbs/movie/M.1372577187.A.2DF.html"," 6/30","38"
"1873","[新聞] 杜琪峰、周杰倫 新片都用底片拍","sampsonlu919","/bbs/movie/M.1372581463.A.289.html"," 6/30","19"
"1874","[好雷] 大亨小傳．紙醉金迷下的原始純真","iceskycoldly","/bbs/movie/M.1372583650.A.E48.html"," 6/30","2"
"1875","[討論] 關於電影版的標題種類","enjoyself","/bbs/movie/M.1372588015.A.D55.html"," 6/30",""
"1876","[好雷] 實習大叔","harlow","/bbs/movie/M.1372588193.A.CCC.html"," 6/30","3"
"1877","Re: [票房]大陸歷史票房統計 ","kakesuzume","/bbs/movie/M.1372592289.A.608.html"," 6/30",""
"1878","[討論] 湯姆克魯斯的演技-我是27年湯迷","lgtafv","/bbs/movie/M.1372594187.A.A08.html"," 6/30","X4"
"1879","[轉錄] 《那五年》導演黃真真：相信愛情可以重來","wty","/bbs/movie/M.1372594534.A.BC7.html"," 6/30",""
"1880","[討論]宮澤理惠出演【魔女宅急便】扮琪琪媽劇照","tkuaaa","/bbs/movie/M.1372595324.A.6BA.html"," 6/30","8"
"1881","[好雷]愈後面愈好看的末日之戰(會拍第二集嗎) ","shiwenli","/bbs/movie/M.1372595822.A.026.html"," 6/30","5"
"1882","[好雷] 末日之戰~娘子快出來看活蹦亂跳的殭屍~","tsukachan","/bbs/movie/M.1372596583.A.BB9.html"," 6/30","10"
"1883","[LIVE] 週日電癮院:低俗喜劇(首)-輔","atlin","/bbs/movie/M.1372597015.A.E72.html"," 6/30","14"
"1884","[問片]男女主角在船上日久生情(愛神一號)","greatest1006","/bbs/movie/M.1372597900.A.A08.html"," 6/30","11"
"1885","[討論] 諾蘭的水準","lgtafv","/bbs/movie/M.1372598077.A.3C0.html"," 6/30","X2"
"1886","[請益] 衛視今晚9點播復仇者聯盟?","ameko34","/bbs/movie/M.1372598126.A.72E.html"," 6/30","13"
"1887","[片單] 看後會懷疑世界或懷疑自己的片","trustless","/bbs/movie/M.1372598460.A.028.html"," 6/30","48"
"1888","[問片] 關於爸爸帶女兒,環境改變CIA","outra","/bbs/movie/M.1372599302.A.0DB.html"," 6/30","4"
"1889","[普雷] 末日之戰 雖然普雷但是我喜歡","whitecoin","/bbs/movie/M.1372599477.A.E04.html"," 6/30","8"
"1890","[無雷] 捧腹大笑不停歇的淒厲人妻(推薦) ","kitchen76823","/bbs/movie/M.1372599726.A.373.html"," 6/30","24"
"1891","[請益] 實習大叔裡的一段話","getter111","/bbs/movie/M.1372600518.A.5CE.html"," 6/30","2"
"1892","[好雷] 實習大叔","lele1014","/bbs/movie/M.1372601048.A.EF8.html"," 6/30",""
"1893","[問片] 想找一部殭屍片","BirdEgg0513","/bbs/movie/M.1372601070.A.624.html"," 6/30","4"
"1894","[好雷] 末日Z戰&有四個問題","goodid520","/bbs/movie/M.1372601474.A.C7C.html"," 6/30","13"
"1895","[請益]TVBS歡樂台在播天蛾人","misspopple","/bbs/movie/M.1372601856.A.B5E.html"," 6/30","4"
"1896","[少雷]《韓影》雙面君王 心得 ","yenyikoto","/bbs/movie/M.1372602583.A.9AA.html"," 6/30","2"
"1897","[好雷] 怪獸大學。獸性始終不及人性","shoubay","/bbs/movie/M.1372602705.A.8E2.html"," 6/30","7"
"1898","[春雷] 天機 富春山居圖 (前30分鐘)","Rikki017","/bbs/movie/M.1372603583.A.F42.html"," 6/30","7"
"1899","Re: [票房]大陸歷史票房統計 ","hoopps","/bbs/movie/M.1372604475.A.617.html"," 6/30","1"
"1900","[請益] 玩命關頭6的功夫演員？","sh9305","/bbs/movie/M.1372604535.A.7EB.html"," 6/30","4"
"1901","[問片] 南極還是北極 冰溶的超級細菌 片? (解凍)","LaLFGF","/bbs/movie/M.1372604814.A.70A.html"," 6/30","3"
"1902","Re: [討論] 在機械公敵裡關於NS5該救誰的問題","killeryuan","/bbs/movie/M.1372604883.A.353.html"," 6/30","2"
"1903","[普雷]鬼陰驚 ","ericjou999","/bbs/movie/M.1372605022.A.467.html"," 6/30","2"
"1904","[選片] 末日之戰VS淒厲人妻","ayn775437403","/bbs/movie/M.1372605892.A.79C.html"," 6/30","10"
"1905","[好雷] 末日之戰--人性的缺陷美","quid","/bbs/movie/M.1372607428.A.99E.html"," 6/30","8"
"1906","[問片] 一部關於小男孩主角生病的片子","azzo","/bbs/movie/M.1372608193.A.001.html"," 7/01","1"
"1907","[閒聊] 別認錯人！相似度直逼雙胞胎的艾拉費雪vs","inpudding","/bbs/movie/M.1372608600.A.B42.html"," 7/01","61"
"1908","Re: 奧茲大帝","jiajia0217","/bbs/movie/M.1372609029.A.9FC.html"," 7/01",""
"1909","[好雷] 超好笑超減壓的終極唬神：愛的大復仇 ","gelion","/bbs/movie/M.1372609123.A.91C.html"," 7/01","5"
"1910","[討論] 帥得出神入化─戴夫法蘭柯Dave Franco","inpudding","/bbs/movie/M.1372609546.A.8B8.html"," 7/01","13"
"1911","[選片] 淒厲人妻VS實習大叔","chiao218","/bbs/movie/M.1372610107.A.155.html"," 7/01","22"
"1912","[閒聊] 電影裡的超貼心同志閨密","inpudding","/bbs/movie/M.1372610290.A.10D.html"," 7/01","2"
"1913","[新聞] 李烈為日本女演員兼製片 杉野希妃站台","sampsonlu919","/bbs/movie/M.1372611009.A.E08.html"," 7/01",""
"1914","[片單] 請推薦與哲學問題有關的劇情片","LoveyouLin","/bbs/movie/M.1372612179.A.63B.html"," 7/01","22"
"1915","[問片] 鍾鎮濤的一部電影","singsing1130","/bbs/movie/M.1372612311.A.A38.html"," 7/01","2"
"1916","[普雷] 無法給好雷的出神入化","aljinn","/bbs/movie/M.1372612330.A.724.html"," 7/01","1"
"1917","[閒聊] 三谷幸喜新作 ""清須會議""","AquaX","/bbs/movie/M.1372612391.A.BB3.html"," 7/01","28"
"1918","[請益] 請問臨門湊一腳裡的一首歌？","u921401","/bbs/movie/M.1372612723.A.E27.html"," 7/01",""
"1919","Re: [好雷]仔細一想很bug的末日Z戰 ","The5F","/bbs/movie/M.1372612786.A.540.html"," 7/01","10"
"1920","[問片] ring around the Rosie","momo81","/bbs/movie/M.1372619105.A.6DE.html"," 7/01",""
"1921","[好雷] 末日之戰 ─ 求生指南","Werth","/bbs/movie/M.1372621457.A.774.html"," 7/01","9"
"1922","Re: [好雷] 明天記得愛上我 ","peal","/bbs/movie/M.1372636723.A.30E.html"," 7/01","4"
"1923","[贈票] 明天7/2[名偵探柯南：絕海的偵探]特映會","AngelMyth","/bbs/movie/M.1372641626.A.9FD.html"," 7/01",""
"1924","[  雷] 怪獸大學的幾個小梗","Rigogo","/bbs/movie/M.1372642567.A.862.html"," 7/01","10"
"1925","[好雷]不是只有瑤瑤可看的""志氣"" ","hosinolove","/bbs/movie/M.1372643702.A.B63.html"," 7/01","29"
"1926","[新聞] 好評-《怪獸大學》路是自己走出來的","mart5301","/bbs/movie/M.1372643770.A.662.html"," 7/01",""
"1927","[片單] 適合國中英聽程度的電影","Gaujing","/bbs/movie/M.1372645106.A.952.html"," 7/01","47"
"1928","[好雷] 末日之戰－－ 這次活屍會疊疊樂喔","northoslo","/bbs/movie/M.1372646641.A.CF5.html"," 7/01","16"
"1929","[好雷]韓國電影 - 陽光姐妹淘","hownever","/bbs/movie/M.1372647991.A.EEB.html"," 7/01","4"
"1930","[討論] 末日之戰的女主角(無雷)","psdcgb","/bbs/movie/M.1372649006.A.726.html"," 7/01","16"
"1931","[好雷] 實習大叔 The internship ","veronica0409","/bbs/movie/M.1372649119.A.4F5.html"," 7/01","14"
"1932","[討論] 瑞秋麥亞當斯情慾驚悚新作【激情】預告","nerve333","/bbs/movie/M.1372651602.A.7B7.html"," 7/01","11"
"1933","[討論] 殭屍 rigor mortis 預告","oldzen","/bbs/movie/M.1372654162.A.9E7.html"," 7/01","20"
"1934","[問片] 以西部拓荒時代為時間點的電影致命的快感","Kbart","/bbs/movie/M.1372654598.A.096.html"," 7/01","5"
"1935","[新聞] 週末北美票房 怪獸大學嚇走辣探員","w0420cc","/bbs/movie/M.1372655752.A.BD6.html"," 7/01","4"
"1936","Re: [好雷] 末日Z戰&有四個問題","ZOAK","/bbs/movie/M.1372658255.A.F73.html"," 7/01","13"
"1937","[好雷] 破案天才伽利略:真夏方程式(真夏の方程式)","imoimo","/bbs/movie/M.1372660194.A.080.html"," 7/01","16"
"1938","[新聞] 不知聞導演內褲 黃尚禾傻眼 2則","Loreto","/bbs/movie/M.1372663460.A.387.html"," 7/01","3"
"1939","[討論] 《地獄怪客3》有望開拍 傳奇影業或將接手","tkuaaa","/bbs/movie/M.1372664009.A.872.html"," 7/01","45"
"1940","[好雷] 顛覆傳統的怪獸大學 ","ckshchen","/bbs/movie/M.1372671702.A.29E.html"," 7/01","9"
"1941","[討論] 聲線性感男星特輯","inpudding","/bbs/movie/M.1372672693.A.B97.html"," 7/01","24"
"1942","[好雷] 好笑的淒厲人妻","dolaamon7673","/bbs/movie/M.1372673060.A.8AA.html"," 7/01","15"
"1943","Re: [無雷負評]超人：鋼鐵英雄-風格詭異、一團混亂 ","ACIR","/bbs/movie/M.1372673980.A.57C.html"," 7/01","11"
"1944","[好雷+無雷] 末日之戰 { World War Z }","wahaha0514","/bbs/movie/M.1372675499.A.AED.html"," 7/01","1"
"1945","[討論] 淒厲人妻片中疑問","tender0219","/bbs/movie/M.1372676636.A.EB2.html"," 7/01","2"
"1946","[討論] 訪問《超人：鋼鐵英雄》幕後真正的英雄推手","northoslo","/bbs/movie/M.1372678012.A.EE7.html"," 7/01","2"
"1947","[片單] 有關三十年戰爭的戰爭片","kuochieh","/bbs/movie/M.1372679693.A.45D.html"," 7/01","3"
"1948","[討論] Marvel的第三波計畫跟 Dr.Strange ","beckseaton","/bbs/movie/M.1372680817.A.1EC.html"," 7/01","18"
"1949","[好雷]Lost in Translation 愛情不用翻譯","oliverscome","/bbs/movie/M.1372682068.A.616.html"," 7/01","13"
"1950","[問片] 請問一部關於旅館鬧鬼的片子","deani","/bbs/movie/M.1372685735.A.8F9.html"," 7/01","20"
"1951","[好雷] 怪獸大學 Monsters University","douglas1993","/bbs/movie/M.1372687425.A.7F8.html"," 7/01","10"
"1952","[問片] 老闆打賭一塊錢美金陷害下屬","linsuway","/bbs/movie/M.1372687959.A.4F7.html"," 7/01","7"
"1953","[問片] 前妻証明昨晚睡在這的西洋片?","edward522","/bbs/movie/M.1372688591.A.F39.html"," 7/01","1"
"1954","[問片] 一部關於幼年被性侵的電影","imcj","/bbs/movie/M.1372688593.A.8DE.html"," 7/01","3"
"1955","[新聞]亞曼達塞佛瑞新片詮釋A片女神 雜誌展夏日情","tkuaaa","/bbs/movie/M.1372689895.A.8CC.html"," 7/01","17"
"1956","[問片] 一部韓國帥吸血鬼還是帥僵屍的片(狼少年)","dizanwan","/bbs/movie/M.1372689907.A.A84.html"," 7/01","7"
"1957","[好雷] 一點都不恐怖的淒厲人妻 東東很重要嗎?","pokei200","/bbs/movie/M.1372690789.A.419.html"," 7/01","11"
"1958","Re: [好雷+無雷] 末日之戰 { World War Z }","look1225","/bbs/movie/M.1372691574.A.BA3.html"," 7/01","1"
"1959","[好雷] 歐羅巴報告 Europa Report","md1011","/bbs/movie/M.1372691748.A.7D0.html"," 7/01","1"
"1960","[問片] 一部關於墮胎與大法官的美國電影","horseface","/bbs/movie/M.1372692873.A.2D3.html"," 7/01","1"
"1961","Re: [討論] 你心中最棒的活屍片","specterglobe","/bbs/movie/M.1372693166.A.4C7.html"," 7/01","4"
"1962","[好雷] 怪獸大學：條條大路通羅馬","nosweating","/bbs/movie/M.1372693273.A.C78.html"," 7/01","4"
"1963","[心得] 怪獸大學(好雷)","zhiyue","/bbs/movie/M.1372694684.A.555.html"," 7/02","1"
"1964","[問片] 有怪蟲會鑽進鼻子吃腦漿","Nickman01","/bbs/movie/M.1372696329.A.DE1.html"," 7/02","15"
"1965","[好雷]台北電影節《綁架練習曲》綁架不只是綁架 ","ivan0511","/bbs/movie/M.1372697878.A.7D6.html"," 7/02","1"
"1966","[請益] 怪獸大學大眼仔","sr260302","/bbs/movie/M.1372698270.A.EA7.html"," 7/02","3"
